"state","location","both_sexes_2002","females_2002","males_2002","both_sexes_2003","females_2003","males_2003","both_sexes_2004","females_2004","males_2004","both_sexes_2005","females_2005","males_2005","both_sexes_2006","females_2006","males_2006","both_sexes_2007","females_2007","males_2007","both_sexes_2008","females_2008","males_2008","both_sexes_2009","females_2009","males_2009","both_sexes_2010","females_2010","males_2010","both_sexes_2011","females_2011","males_2011","both_sexes_2012","females_2012","males_2012"
"Missouri","Stone County",45.9,40.8,51.1,46.1,40.5,51.9,44.2,37.9,50.8,45.1,38.2,52.3,46.3,39.1,53.7,46.8,39.9,54,47,38.6,55.6,45.1,37.1,53.4,44.9,36.9,53.2,43.6,35.4,52.2,43.4,34.7,52.4
"Missouri","Sullivan County",38.7,28.4,49.3,37.5,27.3,47.9,38.8,28.3,49.6,39.9,29.1,51,39.7,29.2,50.7,40.8,30.5,51.4,43.1,31.6,55,43.4,32.3,54.8,43.9,33.2,54.9,45.2,34.3,56.5,43.9,32.7,55.5
"Missouri","Taney County",44.7,37.9,51.7,44.9,37.7,52.3,43.4,35.7,51.5,44.3,36,52.9,45.2,36.7,54.1,46.3,38.1,54.7,46.8,37.3,56.6,44.7,35.6,54.1,42.9,33.9,52.3,42.4,33.4,51.8,41.8,32.4,51.6
"Missouri","Texas County",35.6,27.3,44.2,36.3,28,45,35.4,27.2,44,36.3,27.9,45,37.1,28.9,45.6,37.9,30.4,45.7,38.5,29.7,47.6,38,29.7,46.6,38,30.3,46,38.6,31.1,46.3,36.6,28.9,44.7
"Missouri","Vernon County",43.3,35,51.8,43.3,35,51.9,41.7,33.2,50.4,41.9,33.4,50.8,42.8,34.3,51.6,43,34.9,51.5,43.8,34.7,53.2,43.7,35.2,52.6,44.1,36.2,52.3,43.3,35.5,51.5,43.2,34.9,51.8
"Missouri","Warren County",53.9,45.6,62.5,53.6,45.3,62.3,52.3,44.1,60.8,53.2,45.2,61.6,53.1,45.7,60.8,53.5,46.9,60.4,53.3,45.5,61.3,51.2,44.1,58.5,50.4,44.3,56.7,50.6,44.8,56.7,49.2,43,55.5
"Missouri","Washington County",41.1,31.6,50.9,42.2,32.6,52.2,40.5,31,50.2,39.9,30.4,49.8,41.4,32.4,50.7,41.3,32.9,50,41.2,31.3,51.4,38.8,29.4,48.6,38.9,29.8,48.3,38.3,29.2,47.8,38.1,28.6,47.9
"Missouri","Wayne County",36.3,26.3,46.7,38,27.7,48.5,37.2,27,47.7,38.1,27.7,48.8,38.9,28.7,49.5,39,29.2,49.2,40.7,29.5,52.3,39.8,29.5,50.5,40,30.4,50,39,29.6,48.7,37.5,27.5,47.9
"Missouri","Webster County",40.3,32.6,48.3,41.2,33.4,49.3,40.3,32.3,48.5,40.7,32.7,49,41.6,33.7,49.8,41.9,34.7,49.4,43.3,35.3,51.7,42.1,34.4,50,41.9,34.8,49.3,41.6,34.8,48.7,41.5,34.4,48.9
"Missouri","Worth County",42.8,32.7,53.3,43.5,33.5,53.9,44.3,34.7,54.4,45.3,35.5,55.4,44.7,35.4,54.3,45.7,36.8,54.9,47.7,38.5,57.2,48.4,39.1,58.1,48.6,39.8,57.8,49.1,40.1,58.4,48.5,39.3,58.1
"Missouri","Wright County",34.6,29,40.4,35.9,30.3,41.8,35,29.4,40.8,35.7,30,41.6,36.8,31.4,42.5,36.9,32.3,41.8,38.6,32.7,44.6,37.2,31.7,42.8,38.5,33.2,44,38,33,43.2,38.5,33.1,44
